,Particle ID,Particle Group,Time Point Index,Cumulative Time Step,Tracking Time,Global X,Global Y,Global Z,Layer,Row,Column,Grid,Local X,Local Y,Local Z,Line Segment Index,dep,nnlsd,numresiss,x_5070,y_5070,GlobalZ_m,LSD
26713,50,1,-1,94,18424.6,1064500.9240022,823465.293320757,83.7768969279625,1,259,202,1,0.6100235,0.9593359,0.16196,155,12.778961209667578,1,42445,502848.88163587055,1189503.8214041668,25.53519818364297,38.31415939331055
26714,51,1,-1,94,18278.4,1064513.33016306,822609.164332298,84.0664271478417,1,259,202,1,0.6123731,0.7971902,0.1696607,155,12.392895168423788,1,42445,502852.6630337007,1189242.8732884843,25.62344699466215,38.01634216308594
26715,51,1,-1,94,18424.6,1064531.85507925,822630.447754373,84.305163105074,1,259,202,1,0.6158816,0.8012212,0.1760104,155,12.320128448659379,1,42445,502858.30942815536,1189249.360475533,25.69621371442656,38.01634216308594
26716,52,1,-1,94,18278.4,1064746.64482694,822151.703677789,86.7799045213279,1,259,202,1,0.6565615,0.7105499,0.2418313,155,9.348748102387539,1,42445,502923.7773432513,1189103.43928099,26.450514898100742,35.79926300048828
26717,52,1,-1,94,18424.6,1064766.73106096,822172.414399081,86.9992083815125,1,259,202,1,0.6603657,0.7144724,0.2476641,155,9.281904285803272,1,42445,502929.89962738066,1189109.75190884,26.51735871468501,35.79926300048828
26718,53,1,-1,94,18278.4,1063119.44601843,825003.626142727,77.4471443050454,2,258,202,1,0.3483799,0.2506868,0.961986,155,15.234976504689353,1,42445,502427.80714641744,1189972.7052483032,23.605889584177834,38.84086608886719
26719,53,1,-1,94,18424.6,1063131.16023551,825027.524090777,77.6149207535049,2,258,202,1,0.3505985,0.2552129,0.9659181,155,15.183838243198892,1,42445,502431.37763978343,1189979.9893428688,23.657027845668296,38.84086608886719
26720,54,1,-1,94,18278.4,1064323.51793667,824367.319871697,83.5696712941809,1,258,202,1,0.5764239,0.1301742,0.1186739,155,10.99468095589108,1,42445,502794.808267097,1189778.7590968932,25.47203581046634,36.46671676635742
26721,54,1,-1,94,18424.6,1064339.79689161,824390.278916167,83.7315362034666,1,258,202,1,0.579507,0.1345225,0.1229421,155,10.945344531540798,1,42445,502799.7700925627,1189785.7570136478,25.521372234816624,36.46671676635742
26722,55,1,-1,94,18278.4,1064305.53119195,821216.300930959,83.7112665643006,1,259,202,1,0.5730173,0.5333903,0.1602145,155,12.265231976591803,1,42445,502789.3259073064,1188818.3285237562,25.515194048798822,37.780426025390625
26723,55,1,-1,94,18424.6,1064322.6655387,821235.840609716,83.9525459423826,1,259,202,1,0.5762624,0.537091,0.1666318,155,12.191690022152407,1,42445,502794.5484561958,1188824.2842178415,25.588736003238218,37.780426025390625
26724,56,1,-1,94,18278.4,1063547.88051763,823740.346453901,84.2938288519998,1,258,202,1,0.4295228,0.01142925,0.1377691,155,12.028031828947569,1,42445,502558.3939817736,1189587.657599149,25.69275903408954,37.72079086303711
26725,56,1,-1,94,18424.6,1063561.00642033,823762.817939274,84.4525194625198,1,258,202,1,0.4320088,0.01568522,0.1419536,155,11.979662930861071,1,42445,502562.39475691656,1189594.5069078908,25.74112793217604,37.72079086303711
26726,57,1,-1,94,18278.4,1064764.74541492,820991.164533546,85.6157191997648,1,259,202,1,0.6599897,0.4907509,0.2108674,155,11.449159110177309,1,42445,502929.29440246755,1188749.7069498247,26.095671212088316,37.544830322265625
26727,57,1,-1,94,18424.6,1064784.95277623,821010.422361198,85.8433601709831,1,259,202,1,0.6638168,0.4943982,0.2169219,155,11.379774142149973,1,42445,502935.4536061949,1188755.576735693,26.165056180115652,37.544830322265625
26728,58,1,-1,94,18278.4,1064572.9689692,821607.686822422,85.303572546966,1,259,202,1,0.6236684,0.6075164,0.2025652,155,9.555558581581248,1,42445,502870.8409418122,1188937.6229434742,26.000528912315236,35.556087493896484
26729,58,1,-1,94,18424.6,1064591.89298217,821627.716482129,85.5334489022378,1,259,202,1,0.6272525,0.6113099,0.2086792,155,9.485492268494404,1,42445,502876.60898096545,1188943.727983753,26.07059522540208,35.556087493896484
26730,59,1,-1,94,18278.4,1063802.71589799,824857.832489255,82.5583762035483,1,258,202,1,0.4777871,0.2230743,0.09200722,155,11.770147820609651,1,42445,502636.06780570734,1189928.2673427248,25.16379306684152,36.93394088745117
26731,59,1,-1,94,18424.6,1063816.87773481,824881.172975556,82.7246740607793,1,258,202,1,0.4804693,0.2274949,0.0963923,155,11.719460233725645,1,42445,502640.38433357014,1189935.3815229496,25.214480653725527,36.93394088745117
26732,60,1,-1,94,18278.4,1063336.95972812,824749.402542215,78.9707314626386,2,258,202,1,0.3895757,0.2025384,0.9976937,155,15.33932416908424,1,42445,502494.1053251309,1189895.217894867,24.070278949812245,39.409603118896484
26733,60,1,-1,94,18357.6510014785,1063343.78753159,824762.23602409,79.06913757,1,258,202,1,0.3908689,0.2049689,0.0,155,15.309329987560485,1,42445,502496.18643962865,1189899.1295401426,24.100273131336,39.409603118896484
26734,60,1,-1,94,18424.6,1063349.41212777,824772.887987515,79.1523928836807,1,258,202,1,0.3919341,0.2069864,0.002195347,155,15.283953767950607,1,42445,502497.9008165443,1189902.3762585944,24.125649350945878,39.409603118896484
26735,61,1,-1,94,18278.4,1063773.67955507,823061.276057068,83.1170928344825,1,259,202,1,0.4722878,0.8828174,0.1444112,155,11.491246560348557,1,42445,502627.21752838534,1189380.6769421943,25.33408989595027,36.82533645629883
26736,61,1,-1,94,18424.6,1063787.25480514,823083.125483532,83.3626272845596,1,259,202,1,0.4748589,0.8869556,0.1509417,155,11.416407659965067,1,42445,502631.35526460665,1189387.3366473806,25.40892879633376,36.82533645629883
26737,62,1,-1,94,18278.4,1064289.90095034,822153.399792357,86.2090471099165,1,259,202,1,0.570057,0.7108712,0.2266481,155,11.686571430155258,1,42445,502784.56180966366,1189103.9562567105,26.276517559102555,37.96308898925781
26738,62,1,-1,94,18424.6,1064306.93070111,822174.112637037,86.4324390663304,1,259,202,1,0.5732823,0.7147941,0.2325897,155,11.618481561840301,1,42445,502789.7524776984,1189110.2695317687,26.34460742741751,37.96308898925781
26739,63,1,-1,94,18278.4,1064615.73458469,821540.321719103,85.1314780453718,1,259,202,1,0.6317679,0.5947579,0.1979879,155,10.154292892893725,1,42445,502883.87590141356,1188917.0900599826,25.948074508229322,36.10236740112305
26740,63,1,-1,94,18424.6,1064634.94478078,821560.267043585,85.3625868255346,1,259,202,1,0.6354062,0.5985354,0.2041348,155,10.083850936700099,1,42445,502889.73116918176,1188923.1693948847,26.018516464422948,36.10236740112305
26741,65,1,-1,94,18278.4,1063561.41799959,823085.462778589,83.8603611558984,1,259,202,1,0.4320867,0.8873983,0.1641799,155,11.699936260502476,1,42445,502562.52020627505,1189388.049054914,25.560638080317837,37.26057434082031
26742,65,1,-1,94,18424.6,1063573.57281707,823107.342484716,84.1005728189512,1,259,202,1,0.4343888,0.8915421,0.1705689,155,11.626719745603982,1,42445,502566.22499464295,1189394.7179893414,25.63385459521633,37.26057434082031
26743,67,1,-1,94,18278.4,1063981.43285121,824002.59152495,86.4036461741907,1,258,202,1,0.511635,0.06109688,0.1934026,155,11.943309118518787,1,42445,502690.5407330488,1189667.5898968047,26.335831353893322,38.27914047241211
26744,67,1,-1,94,18424.6,1063996.32119229,824025.266942366,86.5530885341756,1,258,202,1,0.5144548,0.06539147,0.1973432,155,11.897759087195382,1,42445,502695.07869941,1189674.5013640332,26.381381385216727,38.27914047241211
26745,68,1,-1,94,18278.4,1062954.79340768,822080.993998641,86.3274095002276,1,259,202,1,0.3171957,0.697158,0.2297962,155,12.529122350688048,1,42445,502377.62103066087,1189081.8869707857,26.312594415669373,38.84171676635742
26746,68,1,-1,94,18424.6,1062962.88875552,822101.616197592,86.5499538249355,1,259,202,1,0.3187289,0.7010637,0.2357153,155,12.461290840517083,1,42445,502380.08849268255,1189088.1726170261,26.38042592584034,38.84171676635742
26747,69,1,-1,94,18278.4,1064899.86587825,820944.50650527,84.7526460604242,1,259,202,1,0.6855807,0.4819141,0.1879121,155,12.23518065119286,1,42445,502970.4791196906,1188735.4855828062,25.832606519217297,38.067787170410156
26748,69,1,-1,94,18424.6,1064920.97745185,820963.705921146,84.9864677800676,1,259,202,1,0.6895791,0.4855504,0.1941311,155,11.640954942901022,1,42445,502976.9139273239,1188741.3375647652,25.903875379364603,37.544830322265625
26749,70,1,-1,94,18278.4,1063892.25192298,823181.367181876,84.3915121680211,1,259,202,1,0.4947447,0.905562,0.178307,155,11.102803547486001,1,42445,502663.3583861243,1189417.2807170358,25.722532908812827,36.82533645629883
26750,70,1,-1,94,18424.6,1063906.62064719,823203.36695194,84.6279200853284,1,259,202,1,0.497466,0.9097286,0.1845948,155,11.030746414290732,1,42445,502667.7379732634,1189423.9862469514,25.794590042008096,36.82533645629883
26751,72,1,-1,94,18278.4,1063938.92435741,825446.929700409,71.126604770145,2,258,202,1,0.5035842,0.3346458,0.8138541,155,15.192391261567618,1,42445,502677.5841441386,1190107.8241726847,21.679389133940195,36.87178039550781
26752,72,1,-1,94,18424.6,1063954.00426477,825471.208567833,71.2356998771653,2,258,202,1,0.5064402,0.339244,0.8164109,155,15.159139072947827,1,42445,502682.18049990194,1190115.2243714754,21.712641322559985,36.87178039550781
26753,73,1,-1,94,18278.4,1064424.58337185,823407.410116564,86.5111006460969,1,259,202,1,0.595565,0.9483731,0.2346819,155,11.945575916380207,1,42445,502825.6130117399,1189486.1786035288,26.36858347693034,38.31415939331055
26754,73,1,-1,94,18424.6,1064442.5144036,823429.692872638,86.7323294985594,1,259,202,1,0.5989611,0.9525933,0.2405659,155,11.878145362149642,1,42445,502831.07839021727,1189492.97038758,26.436014031160905,38.31415939331055
26755,74,1,-1,94,18278.4,1063739.05876295,824258.730218619,82.1460081352741,1,258,202,1,0.4657308,0.109608,0.08113354,155,11.966226401764938,1,42445,502616.6651109471,1189745.660970635,25.038103279631546,37.004329681396484
26756,74,1,-1,94,18424.6,1063752.96182645,824281.604819519,82.3141135818011,1,258,202,1,0.468364,0.1139403,0.08556629,155,11.914987861663512,1,42445,502620.9027647019,1189752.6331489894,25.089341819732972,37.004329681396484
26757,75,1,-1,94,18278.4,1064785.82097421,821020.747248455,82.9606387117432,1,259,202,1,0.6639812,0.4963536,0.1402499,155,12.2584276429263,1,42445,502935.7182329392,1188758.723761329,25.286402679339325,37.544830322265625
26758,75,1,-1,94,18424.6,1064806.16937099,821040.042111082,83.2072935808539,1,259,202,1,0.6678351,0.500008,0.1468102,155,12.183247238821355,1,42445,502941.9204242778,1188764.6048354579,25.36158308344427,37.544830322265625
26759,76,1,-1,94,18278.4,1064770.17344439,822369.91004679,84.6158109637926,1,259,202,1,0.6610177,0.7518769,0.1842727,155,11.47528657873406,1,42445,502930.9488658501,1189169.9485822616,25.790899181763987,37.26618576049805
26760,76,1,-1,94,18424.6,1064790.41712951,822390.893943397,84.8506126042208,1,259,202,1,0.6648517,0.7558511,0.1905177,155,11.403719038731545,1,42445,502937.1191410747,1189176.3444739473,25.862466721766502,37.26618576049805
26761,77,1,-1,94,18278.4,1063258.33087189,824140.688996916,86.1000541833854,1,258,202,1,0.3746839,0.0872517,0.1853972,155,13.389725793253742,1,42445,502470.1392497521,1189709.68200626,26.243296515095867,39.63302230834961
26762,77,1,-1,94,18424.6,1063270.27972312,824163.471804337,86.2508273196237,1,258,202,1,0.3769469,0.09156663,0.1893729,155,13.343770141328303,1,42445,502473.781259607,1189716.626205962,26.289252167021306,39.63302230834961
26763,78,1,-1,94,18278.4,1064750.29052069,821387.988988497,85.8763481441852,1,259,202,1,0.657252,0.565907,0.2177993,155,9.61140718257618,1,42445,502924.88855070627,1188870.659043694,26.17511091434765,35.78651809692383
26764,78,1,-1,94,18424.6,1064770.40115132,821407.743605706,86.102122666473,1,259,202,1,0.6610608,0.5696484,0.2238043,155,9.542591108182858,1,42445,502931.01827092236,1188876.680251019,26.24392698874097,35.78651809692383
26765,81,1,-1,94,18278.4,1064020.58995972,822469.975764705,83.7345426268862,1,259,202,1,0.5190511,0.7708287,0.1608335,155,12.556008068702038,1,42445,502702.47581972263,1189200.448613082,25.522288592674915,38.07829666137695
26766,81,1,-1,94,18424.6,1064035.81750893,822491.084934851,83.9756553174877,1,259,202,1,0.5219351,0.7748267,0.1672464,155,12.554164564649668,1,42445,502707.11717672186,1189206.8826881426,25.595779740770254,38.14994430541992
26767,83,1,-1,94,18278.4,1063421.35765963,823305.778813987,83.0572350675776,1,259,202,1,0.4055602,0.9291248,0.1428191,155,11.621277096373056,1,42445,502519.82981465524,1189455.2013825031,25.315845248597647,36.9371223449707
26768,83,1,-1,94,18424.6,1063432.57520766,823327.934336547,83.3031981786587,1,259,202,1,0.4076847,0.9333209,0.149361,155,11.546307540115532,1,42445,502523.24892329477,1189461.9543857796,25.39081480485517,36.9371223449707
26769,84,1,-1,94,18278.4,1062953.98653444,821110.136677466,86.7726212339764,1,259,202,1,0.3170429,0.5132835,0.2416376,155,12.24188296536446,1,42445,502377.3750956973,1188785.9696592917,26.448294952116008,38.69017791748047
26770,84,1,-1,94,18424.6,1062962.07648277,821129.543447851,86.9919772521586,1,259,202,1,0.3185751,0.516959,0.2474718,155,12.175023251022527,1,42445,502379.8409119483,1188791.884842905,26.515154666457942,38.69017791748047
26771,85,1,-1,94,18278.4,1063917.93805556,825465.321738646,79.612034633998,1,258,202,1,0.4996095,0.3381291,0.01431557,155,12.606032239065225,1,42445,502671.1875193347,1190113.4300659392,24.265748156442587,36.87178039550781
26772,85,1,-1,94,18424.6,1063932.56828325,825489.134632391,79.7912475927929,1,258,202,1,0.5023804,0.3426391,0.01904121,155,12.551408129224537,1,42445,502675.64681273466,1190120.6882359528,24.320372266283275,36.87178039550781
26773,86,1,-1,94,18278.4,1063351.09971478,822442.095108101,82.6909342338829,1,259,202,1,0.3922537,0.7655483,0.1330766,155,13.639896568266398,1,42445,502498.41519306495,1189191.950588949,25.20419675448751,38.844093322753906
26774,86,1,-1,94,18424.6,1063361.84710384,822463.1693741,82.9395205447809,1,259,202,1,0.3942892,0.7695397,0.1396883,155,13.56412746070469,1,42445,502501.69099725044,1189198.3740252256,25.279965862049217,38.844093322753906
26775,87,1,-1,94,18278.4,1063546.23224117,822741.143999002,82.7049113413706,1,259,202,1,0.4292107,0.8221864,0.1334483,155,13.01173116401938,1,42445,502557.89158710866,1189283.1006908957,25.20845697684976,38.22018814086914
26776,87,1,-1,94,18424.6,1063558.28543711,822762.592648092,82.9533975576403,1,259,202,1,0.4314935,0.8262486,0.1400573,155,12.935992565300374,1,42445,502561.56540123123,1189289.6382391385,25.284195575568766,38.22018814086914
26777,88,1,-1,94,18278.4,1063720.78082861,822422.490674136,83.0157548847045,1,259,202,1,0.4622691,0.7618354,0.1417159,155,12.77509457251902,1,42445,502611.0939965604,1189185.9751574765,25.303202088857933,38.07829666137695
26778,88,1,-1,94,18424.6,1063734.00208582,822443.540397097,83.2620150489128,1,259,202,1,0.4647731,0.765822,0.1482657,155,12.700034474468335,1,42445,502615.12383575796,1189192.3911130351,25.378262186908618,38.07829666137695
26779,90,1,-1,94,18278.4,1064386.24458192,825213.039805202,74.4529993356429,2,258,202,1,0.5883039,0.2903484,0.8918134,155,14.209286990240184,1,42445,502813.92734856927,1190036.5345326257,22.693274197503957,36.90256118774414
26780,90,1,-1,94,18424.6,1064403.16168407,825237.117697039,74.5929774541817,2,258,202,1,0.5915079,0.2949087,0.895094,155,14.166621659709559,1,42445,502819.0836813046,1190043.8734740575,22.73593952803458,36.90256118774414
26781,91,1,-1,94,18278.4,1064100.99322174,820893.952615663,86.0383155556677,1,259,202,1,0.534279,0.4723395,0.2221072,155,11.862088343681311,1,42445,502726.98273398634,1188720.076757254,26.224478581367517,38.08656692504883
26782,91,1,-1,94,18424.6,1064116.75882134,820913.088742485,86.2629301764619,1,259,202,1,0.5372649,0.4759638,0.2280813,155,11.793625807263243,1,42445,502731.78808874445,1188725.9094487093,26.292941117785585,38.08656692504883
26783,92,1,-1,94,18278.4,1064977.20442523,822169.370688545,84.0152377294933,1,259,202,1,0.7002281,0.713896,0.1682992,155,10.191418540538724,1,42445,502994.0519088101,1189108.8241858685,25.607844459949558,35.79926300048828
26784,92,1,-1,94,18424.6,1064998.83354047,822190.103527392,84.2543402708567,1,259,202,1,0.7043245,0.7178226,0.1746586,155,10.118540085931159,1,42445,503000.6444631353,1189115.143555149,25.680722914557123,35.79926300048828
26785,93,1,-1,94,18278.4,1064762.54583996,822314.003494048,85.3867806424704,1,259,202,1,0.6595731,0.7412885,0.2047783,155,11.24029502067307,1,42445,502928.6239720199,1189152.9082649858,26.025890739824977,37.26618576049805
26786,93,1,-1,94,18424.6,1064782.73848193,822334.917400534,85.6160611174143,1,259,202,1,0.6633974,0.7452495,0.2108764,155,11.170410331910166,1,42445,502934.77868929226,1189159.2828236828,26.09577542858788,37.26618576049805
26787,94,1,-1,94,18278.4,1063117.88798656,823367.909216915,85.0764703282936,1,259,202,1,0.3480848,0.9408919,0.1965249,155,13.156994456240799,1,42445,502427.3322583035,1189474.1387293157,25.93130815606389,39.08830261230469
26788,94,1,-1,94,18424.6,1063127.07474662,823390.142521313,85.3079730366709,1,259,202,1,0.3498248,0.9451028,0.2026822,155,13.086432430727395,1,42445,502430.1323827698,1189480.9154404963,26.001870181577292,39.08830261230469
26789,96,1,-1,94,18278.4,1063786.28220578,824724.972812361,78.6901059269042,2,258,202,1,0.4746747,0.1979115,0.9911168,155,12.949196600930772,1,42445,502631.0588163218,1189887.7717132075,23.9847442865204,36.93394088745117
26790,96,1,-1,94,18424.6,1063800.73519455,824748.631320754,78.8694223166813,2,258,202,1,0.477412,0.2023923,0.9953194,155,12.894540965326712,1,42445,502635.46408729884,1189894.9828265659,24.03939992212446,36.93394088745117
26791,98,1,-1,94,18278.4,1064368.65996423,821226.909397193,86.16923123917,1,259,202,1,0.5849735,0.5353995,0.2255892,155,11.586475099306845,1,42445,502808.5675570973,1188821.5619842643,26.264381681699014,37.85085678100586
26792,98,1,-1,94,18424.6,1064386.21676227,821246.462356823,86.3929083300287,1,259,202,1,0.5882986,0.5391027,0.2315383,155,11.51829832201311,1,42445,502813.91886914,1188827.5217263596,26.33255845899275,37.85085678100586
26793,99,1,-1,94,18278.4,1063443.13570818,821493.64618074,83.818956862269,1,259,202,1,0.4096848,0.5859178,0.1630787,155,12.697537826065954,1,42445,502526.46776385326,1188902.8633558895,25.548018051619593,38.24555587768555
26794,99,1,-1,94,18424.6,1063454.49899268,821513.533071525,84.0594650349813,1,259,202,1,0.4118369,0.5896843,0.1694755,155,12.624230935023245,1,42445,502529.9312929689,1188908.9248802008,25.6213249426623,38.24555587768555
26795,100,1,-1,94,18278.4,1063305.98931372,825073.030670207,75.5344003396945,2,258,202,1,0.3837101,0.2638316,0.9171578,155,15.817980865328305,1,42445,502484.66554282187,1189993.859748279,23.022885223538882,38.84086608886719
26796,100,1,-1,94,18424.6,1063318.46968522,825096.988255787,75.6844184336502,2,258,202,1,0.3860738,0.268369,0.9206737,155,15.772255350290607,1,42445,502488.469560055,1190001.1620203638,23.06861073857658,38.84086608886719
26797,1,1,-1,93,18424.6,1064552.1680937,823976.48754793,85.1985487994895,1,258,202,1,0.6197288,0.05615294,0.1617088,156,12.031402217273019,1,42445,502864.50083495973,1189659.633404609,25.968517674084403,37.99991989135742
26798,1,1,-1,93,18570.8,1064569.36879151,823999.32674261,85.3458179786649,1,258,202,1,0.6229865,0.06047855,0.1655941,156,11.986514571460361,1,42445,502869.74360765226,1189666.5947911474,26.01340531989706,37.99991989135742
26799,2,1,-1,93,18424.6,1063759.6247868,823424.001011853,84.1835248261322,1,259,202,1,0.4696259,0.9515153,0.1729232,156,11.98948605316092,1,42445,502622.93363501667,1189491.2355084128,25.659138367005095,37.648624420166016
26800,2,1,-1,93,18570.8,1063773.01075388,823446.470360532,84.4122068739891,1,259,202,1,0.4721611,0.9557709,0.1790106,156,11.919783764974134,1,42445,502627.0136777826,1189498.0841658902,25.72884065519188,37.648624420166016
26801,3,1,-1,93,18424.6,1064707.5035999,821846.859013135,83.1343107084856,1,259,202,1,0.6491484,0.6528142,0.1449932,156,10.776586931258667,1,42445,502911.8470972496,1189010.5226272035,25.33933790394641,36.11592483520508
26802,3,1,-1,93,18570.8,1064727.41823037,821867.316001761,83.3702030320215,1,259,202,1,0.6529201,0.6566886,0.1512726,156,10.704686951044927,1,42445,502917.9170766168,1189016.7579173367,25.41123788416015,36.11592483520508
26803,4,1,-1,93,18424.6,1064187.24171431,823018.801403429,84.7900494290259,1,259,202,1,0.550614,0.874773,0.1890688,156,10.848814436718452,1,42445,502753.27127452166,1189367.7306677653,25.844007065967094,36.69282150268555
26804,4,1,-1,93,18570.8,1064203.57295978,823040.753736198,85.0145633957262,1,259,202,1,0.553707,0.8789306,0.1950453,156,10.780382579668203,1,42445,502758.249038141,1189374.4217387931,25.912438923017344,36.69282150268555
26805,5,1,-1,93,18424.6,1063609.84175754,822631.64013939,84.5356360393832,1,259,202,1,0.4412579,0.801447,0.1822963,156,12.45372627606514,1,42445,502577.2797676982,1189249.7239144861,25.766461864804,38.22018814086914
26806,5,1,-1,93,18570.8,1063622.1960706,822653.098472341,84.7618983533894,1,259,202,1,0.4435977,0.8055111,0.1883194,156,12.384761522756051,1,42445,502581.04536231887,1189256.2644143696,25.83542661811309,38.22018814086914
26807,6,1,-1,93,18424.6,1064015.03044195,821073.22584057,83.7538605350139,1,259,202,1,0.5179982,0.5062928,0.1614855,156,11.843847845060576,1,42445,502700.7812787064,1188774.7192362058,25.528176691072236,37.37202453613281
26808,6,1,-1,93,18570.8,1064030.17555537,821092.695709145,83.9854952671097,1,259,202,1,0.5208666,0.5099802,0.1676516,156,12.181647067975586,1,42445,502705.3975092768,1188780.6536521474,25.59877895741504,37.780426025390625
26809,7,1,-1,93,18424.6,1063858.81799454,823654.677881453,84.5439629793586,1,259,202,1,0.4884125,0.9952041,0.182518,156,11.375950950590717,1,42445,502653.1677247358,1189561.545818267,25.768999916108502,37.14495086669922
26810,7,1,-1,93,18570.8,1063872.88717033,823677.44156312,84.7701680700279,1,259,202,1,0.4910771,0.9995154,0.1885395,156,11.307003638954715,1,42445,502657.4560095166,1189568.4841884389,25.837947227744504,37.14495086669922
26811,9,1,-1,93,18424.6,1064060.38838374,824720.415056624,81.3936070206256,1,258,202,1,0.5265887,0.1970483,0.06132515,156,12.328607272740271,1,42445,502714.606379364,1189886.382509259,24.808771419886682,37.13737869262695
26812,9,1,-1,93,18570.8,1064075.51941992,824743.884973626,81.5566721536085,1,258,202,1,0.5294544,0.2014934,0.06562721,156,12.27890502020708,1,42445,502719.21831919166,1189893.536139961,24.858473672419873,37.13737869262695
26813,10,1,-1,93,18424.6,1064591.79282883,824857.556235197,82.5186516412856,1,258,202,1,0.6272335,0.223022,0.09100656,156,11.095221260253723,1,42445,502876.57845422736,1189928.183140488,25.151685020263855,36.24690628051758
26814,10,1,-1,93,18570.8,1064609.16028788,824881.142424285,82.6770462289902,1,258,202,1,0.6305228,0.2274891,0.0951854,156,11.046942589921365,1,42445,502881.87205574586,1189935.372210922,25.199963690596213,36.24690628051758
26815,12,1,-1,93,18424.6,1064399.24922278,821475.305721683,84.8996049020627,1,259,202,1,0.5907669,0.5824443,0.1919851,156,10.224967826974336,1,42445,502817.8911631034,1188897.2731839688,25.87739957414871,36.10236740112305
26816,12,1,-1,93,18570.8,1064417.04070308,821495.28862554,85.1233659955893,1,259,202,1,0.5941365,0.5862289,0.1979416,156,10.156765445667428,1,42445,502823.3140062988,1188903.3639730646,25.94560195545562,36.10236740112305
26817,13,1,-1,93,18424.6,1063278.82243733,823704.349569555,87.5713118184595,1,258,202,1,0.3785649,0.004611661,0.224308,156,12.675161740741355,1,42445,502476.38507889817,1189576.6857488004,26.691735842266457,39.36689758300781
26818,13,1,-1,93,18570.8,1063290.66424254,823726.958038128,87.7087306353372,1,258,202,1,0.3808076,0.008893568,0.2279335,156,12.633276485357033,1,42445,502479.9944611262,1189583.5768100214,26.73362109765078,39.36689758300781
26819,15,1,-1,93,18424.6,1062995.09356439,823499.193605127,84.4693332400491,1,259,202,1,0.3248283,0.9657564,0.1805313,156,14.184212926675222,1,42445,502389.90451842605,1189514.1542108427,25.746252771566965,39.93046569824219
26820,15,1,-1,93,18570.8,1063003.21370323,823521.758896068,84.6960511917115,1,259,202,1,0.3263662,0.9700301,0.1865665,156,14.11510929500852,1,42445,502392.3795367445,1189521.0321115216,25.815356403233668,39.93046569824219
26821,16,1,-1,93,18424.6,1063740.00217993,822825.01376828,84.3249249011399,1,259,202,1,0.4659095,0.8380708,0.1766872,156,12.329573650630604,1,42445,502616.95266444265,1189308.6641965718,25.702237109867443,38.03181076049805
26822,16,1,-1,93,18570.8,1063753.25299324,822846.718837013,84.5526352374036,1,259,202,1,0.4684191,0.8421816,0.1827488,156,12.260167540137427,1,42445,502620.99151233956,1189315.2799015215,25.77164322036062,38.03181076049805
26823,17,1,-1,93,18424.6,1063484.25319728,822709.594845134,82.9881649481494,1,259,202,1,0.4174722,0.8162111,0.1411028,156,12.925395464673201,1,42445,502539.00037453097,1189273.4845087968,25.29479267619594,38.22018814086914
26824,17,1,-1,93,18570.8,1063495.74249952,822731.152644674,83.225061595973,1,259,202,1,0.4196482,0.8202941,0.147409,156,12.853189366416569,1,42445,502542.5023138537,1189280.0553260967,25.366998774452572,38.22018814086914
26825,18,1,-1,93,18424.6,1063739.85885789,824789.0596142,81.7605986878594,1,258,202,1,0.4658824,0.2100492,0.07100728,156,12.013310407391621,1,42445,502616.9089798849,1189907.305370408,24.92063048005955,36.93394088745117
26826,18,1,-1,93,18570.8,1063753.64094118,824812.587729958,81.9221402802048,1,258,202,1,0.4684926,0.2145053,0.07526914,156,11.96407253004475,1,42445,502621.10975887167,1189914.476740091,24.969868357406423,36.93394088745117
26827,19,1,-1,93,18424.6,1063453.97342661,822870.933538852,85.550187624364,1,259,202,1,0.4117374,0.8467677,0.2093035,156,12.144490952962997,1,42445,502529.7711004307,1189322.660542642,26.075697187906144,38.22018814086914
26828,19,1,-1,93,18570.8,1063465.2541722,822892.697199083,85.7694778661351,1,259,202,1,0.4138739,0.8508896,0.215141,156,12.07765128727116,1,42445,502533.20947168657,1189329.2941062804,26.14253685359798,38.22018814086914
26829,20,1,-1,93,18424.6,1063940.34296279,825131.663763378,76.8117383233348,2,258,202,1,0.5038528,0.2749363,0.9470942,156,13.139337792592478,1,42445,502678.0165350584,1190011.7311150776,23.412217840952444,36.55155563354492
26830,20,1,-1,93,18570.8,1063955.31617359,825155.937370445,76.9650076949032,2,258,202,1,0.5066887,0.2795336,0.9506864,156,13.092621288138421,1,42445,502682.5803697103,1190019.1297105115,23.4589343454065,36.55155563354492
26831,21,1,-1,93,18424.6,1064399.05379206,823767.322412172,84.2124037464813,1,258,202,1,0.5907299,0.01653834,0.1356919,156,12.569367840269763,1,42445,502817.83159581985,1189595.87987123,25.667940661927503,38.237308502197266
26832,21,1,-1,93,18570.8,1064415.61010624,823789.984270863,84.3637668389437,1,258,202,1,0.5938656,0.02083035,0.1396852,156,12.523232369687225,1,42445,502822.877960382,1189602.787205759,25.71407613251004,38.237308502197266
26833,22,1,-1,93,18424.6,1064900.28146452,821974.184943247,86.2269596346299,1,259,202,1,0.6856594,0.676929,0.2273191,156,9.517285703853084,1,42445,502970.6057903857,1189049.3315707017,26.281977296635198,35.79926300048828
26834,22,1,-1,93,18570.8,1064921.52388265,821994.804393856,86.441599049955,1,259,202,1,0.6896826,0.6808342,0.2330328,156,9.451863610061995,1,42445,502977.0804794318,1189055.6163792473,26.347399390426286,35.79926300048828
